classe,municipio,uf,tipo,situacao,area,vpp,vup,vm,lances,exposicao,selic,igpm,ipca,incc,pib,idade,condominio,esquina,vagas,abaixo,arrematado
1,3523404,35,2,1,288.31,539705.12,326316.51,456843,1,21,6.5,86555,49406,43209,1.1,18,1,1,0,0.4,SIM
1,3550308,35,1,1,337.02,1843525.17,928860.15,1393290,1,21,6.5,86555,49406,43209,1.1,28,1,2,5,0.5,SIM
1,3509502,35,2,1,552,899493.18,629645.22,824835,0,20,6.5,86555,49406,43209,1.1,44,2,1,0,0.31,NAO
1,3548708,35,1,1,42.57,202289.31,141602.51,185499,0,21,6.5,86555,49406,43209,1.1,21,1,2,1,0.31,NAO
1,3548500,35,1,1,68.31,565182.9,395628.03,514316,0,20,6.5,86555,49406,43209,1.1,37,1,2,0,0.3,NAO
1,3550308,35,2,1,359.83,2239782.67,1125708.13,1688562,1,1,6.5,86555,49406,43209,1.1,7,1,1,5,0.5,SIM
1,3550308,35,1,1,103.82,991063.18,594637.91,832493,2,21,6.5,86555,49406,43209,1.1,44,1,2,0,0.4,SIM
1,3548500,35,1,1,54.57,316868.66,262836.47,310147,0,2,6.5,86555,49406,43209,1.1,8,1,2,1,0.18,NAO
1,3552205,35,1,1,46.59,164812.58,80404.7,122215,0,2,6.5,86555,49406,43209,1.1,11,1,2,1,0.52,NAO
1,3550308,35,1,1,99.5,363639.17,254547.42,330912,0,20,6.5,86555,49406,43209,1.1,32,1,2,0,0.3,NAO
1,3550308,35,2,1,63,343770.04,180461.76,267083,10,7,6.5,86555,49406,43209,1.1,25,2,2,2,0.48,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3550308,35,1,1,59.19,258455.04,129925.35,194888,3,21,6.5,86555,49406,43209,1.1,15,1,2,1,0.5,SIM
1,3538709,35,1,2,46.21,161523.52,97437.45,136412,1,20,6.5,86555,49406,43209,1.1,21,1,2,1,0.4,SIM
1,3548708,35,1,1,91.5,530635.27,306786.39,438705,0,7,6.5,86555,49406,43209,1.1,4,1,2,1,0.43,NAO
1,3550308,35,1,1,42.42,284443.19,223793.83,273028,0,2,6.5,82786,45754,41029,1.1,17,1,2,1,0.22,NAO
1,3503901,35,2,1,339.99,1070637.52,689668.28,937949,0,7,6.5,82786,45754,41029,1.1,30,1,2,4,0.36,NAO
1,3525904,35,2,1,250,43532.96,43532.96,65299,1,21,6.5,86555,49406,43209,1.1,40,1,2,2,0.5,SIM
1,3510609,35,2,1,745631,850000,449067.07,664619,32,7,6.5,82786,45754,41029,1.1,10,1,2,0,0.48,SIM
1,3518800,35,1,1,50.4,250507.66,169393.52,225293,0,7,6.5,82786,45754,41029,1.1,9,1,2,1,0.33,NAO
1,3304409,35,2,1,250,469577.96,221500,338895,0,2,6.5,82786,45754,41029,1.1,32,2,2,3,0.53,NAO
1,3531803,35,1,1,53841,168477.06,114505,152292,0,7,6.5,82786,45754,41029,1.1,9,1,2,1,0.33,NAO
1,2607901,26,1,1,46.44,317512.49,171722.47,250715,0,7,6.5,82786,45754,41029,1.1,30,1,2,1,0.46,NAO
1,3550308,35,1,1,722362,497514.17,298508.5,420897,1,29,6.5,82786,45754,41029,1.1,38,1,2,1,0.41,SIM
1,3552205,35,2,1,157.6,166343.98,83621.12,125432,0,24,6.5,82786,45754,41029,1.1,30,2,2,0,0.5,NAO
1,3550308,35,1,1,69.51,342062.33,224345.9,302867,0,24,6.5,82786,45754,41029,1.1,28,2,2,1,0.35,NAO
1,3525904,35,8,1,2500,1314598.25,660848.54,991273,1,25,6.5,82786,45754,41029,1.1,33,2,2,0,0.5,SIM
1,3550308,35,1,1,76.08,629803.89,379922.9,531892,15,24,6.5,82786,45754,41029,1.1,14,1,2,2,0.4,SIM
1,3534401,35,2,1,132,553576.36,278282.84,417424,1,28,6.5,82786,45754,41029,1.1,37,2,2,1,0.5,SIM
1,3550308,35,2,1,125,500000,400000,480000,0,28,6.5,82786,45754,41029,1.1,24,2,2,1,0.2,NAO
1,2513851,35,2,1,125,388239.28,234201.47,327882,0,28,6.5,82786,45754,41029,1.1,29,2,2,0,0.4,NAO
1,3523404,35,8,1,420.86,335287.42,252355.66,315445,0,15,6.5,82786,45754,41029,1.1,6,1,2,0,0.25,NAO
1,3506508,35,2,1,250,137026.91,82660.11,115724,39,28,6.5,82786,45754,41029,1.1,38,2,2,4,0.4,SIM
1,3550308,35,2,2,327.64,1605305.54,802652.77,1203979,62,30,6.5,82786,45754,41029,1.1,14,2,1,0,0.5,SIM
1,3550308,35,1,1,53.32,228484.34,114242.17,171363,22,28,6.5,82786,45754,41029,1.1,29,1,2,1,0.5,SIM
1,3550308,35,1,1,66.73,385300.88,193690.75,290536,15,22,6.5,82786,45754,41029,1.1,30,1,2,0,0.5,SIM
1,3550308,35,1,1,55.77,264593.2,159613.2,223458,1,28,6.5,82786,45754,41029,1.1,27,1,2,1,0.4,SIM
1,3550308,35,1,1,63.61,382228.22,269004.58,376606,0,28,6.5,82786,45754,41029,1.1,25,1,2,1,0.4,NAO
1,3550308,35,1,1,37,148644.31,89668.19,125535,20,28,6.5,82786,45754,41029,1.1,36,1,2,0,0.4,SIM
1,3550308,35,1,1,59.48,313790.99,157742.73,236614,0,20,6.5,82786,45754,41029,1.1,30,1,2,0,0.5,NAO
1,3510203,35,2,1,349.8,401708.29,242326.51,339257,0,28,6.5,82786,45754,41029,1.1,19,2,1,2,0.4,NAO
1,3550308,35,1,2,47.21,167758.94,84332.42,126499,0,28,6.5,82786,45754,41029,1.1,18,1,2,0,0.5,NAO
1,3524402,35,8,1,13982.45,2954657.45,1782367.56,2495315,0,27,6.5,82786,45754,41029,1.1,12,2,1,0,0.4,NAO
1,3523404,35,2,1,313.38,115392.86,69609.59,97453,0,20,6.5,82786,45754,41029,1.1,26,2,2,0,0.4,NAO
1,3550308,35,2,1,360,2019704.62,1218366.61,1705713,0,28,6.5,82786,45754,41029,1.1,35,2,2,0,0.4,NAO
1,3550308,35,2,1,150,959998.36,482591.17,723887,0,28,6.5,82786,45754,41029,1.1,31,2,2,0,0.5,NAO
1,3550308,35,1,1,69.38,429767.7,257860.62,361005,1,28,6.5,82786,45754,41029,1.1,28,1,2,1,0.4,SIM
1,3529005,35,1,1,64.62,149016.13,89892.49,125849,0,28,6.5,82786,45754,41029,1.1,30,1,2,0,0.4,NAO
1,3509502,35,1,1,47575,183145.7,110480.81,154673,8,28,6.5,82786,45754,41029,1.1,30,1,2,0,0.4,SIM
1,3550308,35,1,1,56.73,350154.06,175077.03,262616,8,28,6.5,82786,45754,41029,1.1,43,1,2,1,0.5,SIM
1,3550308,35,2,1,530,1550000,1038500,1550000,0,0,6.5,82786,45754,41029,1.1,39,2,2,7,0.33,NAO
1,3504503,35,8,2,510,43952.72,22095.03,33143,0,28,6.5,82786,45754,41029,1.1,30,1,2,0,0.5,NAO
1,3550308,35,1,1,56.66,198299.58,139559.28,181427,0,28,6.5,82786,45754,41029,1.1,36,1,1,1,0.3,NAO
1,3550308,35,2,1,500,1627579.17,818184.05,1227276,0,28,6.5,82786,45754,41029,1.1,41,2,2,4,0.5,NAO
3,3501608,35,3,1,8050,13555406.79,8177163.58,11448029,0,28,6.5,82786,45754,41029,1.1,25,2,1,0,0.4,NAO
1,3507605,35,2,1,118,269047.36,162300.13,227220,0,28,6.5,82786,45754,41029,1.1,30,2,2,0,0.4,NAO
1,3550308,35,1,1,63.31,439596.44,287280.67,387829,0,28,6.5,82786,45754,41029,1.1,17,1,2,1,0.35,NAO
1,4213807,35,1,1,1643,134258.97,80635.94,112890,0,21,6,33817,28935,44556,1,30,1,1,0,0.4,NAO
1,3550308,35,1,1,61116,205672.54,172939.11,259409,32,21,6,33817,28935,44556,1,30,1,1,1,0.5,SIM
1,3550308,35,2,1,258.5,870283.51,609807.65,792750,0,21,6,33817,28935,44556,1,30,2,2,4,0.3,NAO
1,3523404,35,8,2,366.01,137762.04,82739.88,115836,0,21,6,49636,34288,40091,1,30,1,1,0,0.4,NAO
2,3523404,35,3,1,250,247337.24,198067.66,237681,0,21,6,49636,34288,40091,1,30,2,2,0,0.2,NAO
1,3550308,35,2,2,56.02,370185.83,298824.82,358590,0,2,6,49636,34288,40091,1,30,1,2,0,0.2,NAO
1,3550308,35,8,2,3179.49,8015554.11,4814141.76,6739798,0,46,6,49636,34288,40091,1,30,2,1,0,0.4,NAO
1,3554003,35,2,1,1000,1200000,1018754.2,1181755,0,7,6,49636,34288,40091,1,30,1,2,2,0.16,NAO
1,3518701,35,2,2,747075,1690000,1014000,1690000,0,0,6,49636,34288,40091,1,30,1,2,10,0.4,NAO
1,3550308,35,2,1,248,974281,417390,659476,1,4,6,49636,34288,40091,1,30,2,2,0,0.58,SIM
1,3550308,35,1,1,149688,513851.3,549000,735660,70,7,6,49636,34288,40091,1,30,1,1,2,0.34,SIM
1,2101202,21,2,1,60.07,258172.75,207020.41,248424,0,7,6,49636,34288,40091,1,30,1,2,0,0.2,NAO
1,4216008,35,2,1,250,438786.35,253510.92,362521,0,7,6,49636,34288,40091,1,30,2,2,0,0.43,NAO
1,3525904,35,1,1,105842,328206.96,246711.3,308389,0,7,6,49636,34288,40091,1,30,1,1,1,0.25,NAO
1,3550308,35,2,1,966.19,6064664.99,3035364.8,4553047,0,20,6,49636,34288,40091,1,30,1,2,6,0.5,NAO
1,3524303,35,2,1,308,190004.83,114116.9,159764,1,20,6,49636,34288,40091,1,28,2,1,0,0.4,SIM
1,3548500,35,1,1,87.81,162098.91,82130.5,123196,2,20,6,49636,34288,40091,1,28,1,2,0,0.5,SIM
1,2513851,35,2,1,125,396334.58,238038.55,333254,0,20,6,49636,34288,40091,1,28,2,2,0,0.4,NAO
1,3550308,35,1,1,74129,390107.85,175000,273000,61,2,6,49636,34288,40091,1,28,1,2,1,0.56,SIM
1,3550308,35,2,1,90704,306050.67,249516.09,296924,0,1,6,49636,34288,40091,1,28,1,2,0,0.19,NAO
2,3530607,35,7,1,37897,360741.89,76867.6,137593,53,1,6,49636,34288,40091,1,28,1,2,1,0.79,SIM
2,3549904,35,7,2,174535,279000,195300,279000,0,0,6,49636,34288,40091,1,28,1,2,2,0.3,NAO
1,3550308,35,1,1,340738,2076831.65,1039454.23,1559181,1,20,6,49636,34288,40091,1,28,1,2,2,0.5,SIM
2,3550308,35,7,1,102775,288444.75,202113.24,262747,0,20,6,49636,34288,40091,1,28,1,2,1,0.3,NAO
1,3550308,35,1,1,47.13,276138.81,138207.47,207311,0,20,6,49636,34288,40091,1,28,1,2,1,0.5,NAO
1,3550308,35,1,1,1075776,320099.41,224293.65,291582,0,20,6,49636,34288,40091,1,30,1,2,1,0.3,NAO
1,3550308,35,1,2,54.68,244806.42,171535.85,222997,0,20,6,49636,34288,40091,1,30,1,2,1,0.3,NAO
1,3513009,35,1,1,156226,266026.5,159775.51,223686,0,20,6,49636,34288,40091,1,28,1,2,1,0.4,NAO
1,3550308,35,1,1,242.06,1674342.41,1005610.04,1407854,0,20,6,49636,34288,40091,1,28,1,2,2,0.4,NAO
1,3550308,35,2,1,156,216708.54,108462.62,162694,0,20,6,49636,34288,40091,1,28,2,2,0,0.5,NAO
1,3550308,35,1,1,74.6,223346.75,134142.06,187799,0,20,6,49636,34288,40091,1,28,1,2,1,0.4,NAO
1,3550308,35,2,1,275.2,1545857.74,773701.79,1160553,0,20,6,49636,34288,40091,1,28,2,2,0,0.5,NAO
1,3529906,35,4,1,32184.58,371862.15,186117,279176,0,20,6,49636,34288,40091,1,28,2,2,0,0.5,NAO
1,3552205,35,2,1,360,256872.34,154277.53,215989,0,20,6,49636,34288,40091,1,28,2,2,2,0.4,NAO
1,4205407,42,1,1,3540.3,453828.78,326598.04,473567,29,7,6,49636,34288,40091,1,28,1,1,0,0.45,SIM
2,3552205,35,8,2,9413.29,36233982.22,21762129.53,30466981,0,21,6,49636,34288,40091,1,28,2,1,0,0.4,NAO
1,4213807,35,8,1,296.13,195244.69,117263.96,164170,1,21,6,49636,34288,40091,1,28,2,2,0,0.4,SIM
1,3534401,35,1,1,512375,242566.83,122404.7,183607,2,21,6,49636,34288,40091,1,28,1,2,0,0.5,SIM
1,3518701,35,2,1,723432.78,1324284.79,662804.53,994207,0,21,6,49636,34288,40091,1,28,1,2,0,0.5,NAO
1,3550308,35,1,1,8848.59,275847.44,165673.97,231944,0,21,6,49636,34288,40091,1,28,1,2,1,0.4,NAO
1,4213807,35,1,2,530286,110209.48,66191.81,92669,0,21,6,49636,34288,40091,1,28,1,1,0,0.4,NAO
1,3548708,35,1,1,65.63,173032.23,113819.34,159347,11,21,6,49636,34288,40091,1,28,1,2,1,0.4,SIM
1,3550308,35,1,1,119.09,182425.86,109564.97,153391,0,21,6,49636,34288,40091,1,28,1,2,1,0.4,NAO
1,3520103,35,2,1,362,207276.06,124490,174286,0,21,6,49636,34288,40091,1,28,2,2,0,0.4,NAO
1,3548708,35,2,1,145.25,405092.88,283848.58,369003,1,21,6,49636,34288,40091,1,28,1,2,1,0.3,SIM
1,3550308,35,1,2,806.43,600000,540000,600000,0,0,6,49636,34288,40091,1,28,1,1,5,0.1,NAO
1,3547304,35,2,1,420,1566469.2,940821.39,1317150,0,21,6,49636,34288,40091,1,28,1,2,0,0.4,NAO
1,3522505,35,1,1,118625,192871.85,132766.08,175251,0,7,6,49636,34288,40091,1,28,1,2,1,0.32,NAO
1,3529005,35,2,1,295.63,333171.43,218178.01,305449,2,146,6,49636,34288,40091,1,28,2,2,0,0.4,SIM
1,3550308,35,2,1,250,486526.68,292207.92,409091,0,20,6,49636,34288,40091,1,28,2,2,0,0.4,NAO
1,3550308,35,1,1,1075,510521.6,306619.27,429267,26,20,6,49636,34288,40091,1,28,1,2,1,0.4,SIM
1,3550308,35,1,2,485985,1988191.92,995090.05,1492635,0,20,6,49636,34288,40091,1,28,1,2,4,0.5,NAO
1,3550308,35,1,1,9600,352930.09,211969.81,296758,0,20,6,49636,34288,40091,1,28,1,2,0,0.4,NAO
1,3550308,35,1,1,62.72,250812.57,125406.28,189363,8,2,6,49636,34288,40091,1,28,1,1,1,0.51,SIM
1,3525904,35,2,1,300,717344.13,333399.29,513435,0,2,6,49636,34288,40091,1,30,2,1,0,0.54,NAO
1,3533908,35,2,1,260,375717.17,162000,254340,23,2,6,49636,34288,40091,1,30,2,2,0,0.57,SIM
1,3550308,35,1,1,167.02,947153.15,473576.57,715101,100,20,6,49636,34288,40091,1,30,1,2,2,0.51,SIM
2,3550308,35,7,1,11.18,21948.3,13168.98,18437,22,20,6,49636,34288,40091,1,30,1,2,0,0.4,SIM
1,3550308,35,1,1,90.11,281123.11,218000,327000,60,20,6,49636,34288,40091,1,30,1,2,1,0.5,SIM
1,5201405,52,2,1,450,462953.1,241829.82,357908,0,7,6,49636,34288,40091,1,30,2,2,0,0.48,NAO
1,3550308,35,1,1,25.37,140106.01,98191.9,127649,0,20,6,33817,28935,44556,1,10,1,2,0,0.3,NAO
1,3550308,35,1,1,64.83,444587.26,276293.63,414440,28,7,6,49636,34288,40091,1,15,1,2,2,0.5,SIM
1,3504107,35,2,1,1422.72,1822982,912402.48,1368604,0,21,6,49636,34288,40091,1,4,2,2,0,0.5,NAO
1,3550308,35,2,1,500,1661516.41,831588.96,1247383,0,20,6,49636,34288,40091,1,26,2,2,2,0.5,NAO
1,3550308,35,2,1,171.25,407863.94,315931.97,473898,48,20,6,49636,34288,40091,1,32,2,2,1,0.5,SIM
1,3550308,35,1,1,84.6,867476.12,607840.51,790193,0,20,6,49636,34288,40091,1,30,1,2,1,0.3,NAO
1,3550308,35,1,1,101.95,300792.17,150546.48,225820,0,21,6,49636,34288,40091,1,26,1,2,1,0.5,NAO
1,3550308,35,2,1,130.62,308580.64,204000,348840,43,1,6,49636,34288,40091,1,30,1,2,0,0.71,SIM
1,3550308,35,1,2,93.57,344550.45,206937,289712,0,21,6,49636,34288,40091,1,30,1,2,2,0.4,NAO
1,3509205,35,2,1,1212.46,1082797.36,650328.09,910459,0,21,6,49636,34288,40091,1,30,1,2,0,0.4,NAO
1,3549102,35,8,1,270.71,292881.29,146440.65,219661,0,7,6,49636,34288,40091,1,30,2,2,0,0.5,NAO
1,3526704,35,8,1,17184.23,3137862.25,2198700.06,2858310,0,21,6,49636,34288,40091,1,30,2,1,0,0.3,NAO
1,3529005,35,1,1,52.02,84776.64,50916.85,71284,0,21,6,49636,34288,40091,1,28,1,1,1,0.4,NAO
1,3550308,35,2,1,280,971251,777777.79,933333,1,21,6,49636,34288,40091,1,29,2,2,0,0.2,SIM
1,3548500,35,1,1,147.22,871970.76,610989.9,794287,0,21,6,49636,34288,40091,1,30,1,1,0,0.3,NAO
1,2413003,35,1,1,73.95,159369.5,127623.09,153148,0,21,6,49636,34288,40091,1,30,1,2,0,0.2,NAO
1,3557006,35,2,1,95.24,117104.39,58610.75,87916,0,21,6,49636,34288,40091,1,30,2,2,0,0.5,NAO
1,4213807,35,1,1,101.05,258467.95,155235.85,217330,0,21,6,49636,34288,40091,1,30,1,2,0,0.4,NAO
1,3550308,35,1,1,44,285745.9,171636.15,240291,1,43,6,49636,34288,40091,1,30,1,1,0,0.4,SIM
1,3548807,35,1,1,567968,194541.51,189000,279720,85,7,6,49636,34288,40091,1,30,1,2,0,0.48,SIM
1,3518701,35,1,2,130.55,306827.55,169153.92,245273,0,7,6,49636,34288,40091,1,30,1,1,1,0.45,NAO
1,3518800,35,2,1,170,230722.91,115476.82,173215,67,20,6,49636,34288,40091,1,30,2,1,2,0.5,SIM
1,3513009,35,8,2,265,144193.53,86602.63,121244,0,20,6,49636,34288,40091,1,30,1,2,0,0.4,NAO
1,4213807,35,1,2,582538,110195.91,66183.66,92657,0,20,6,49636,34288,40091,1,30,1,2,0,0.4,NAO
1,4213807,35,1,1,126.08,289352.8,173785.29,243299,0,20,6,49636,34288,40091,1,30,1,2,1,0.4,NAO
1,3548708,35,1,1,62169,171394.17,120095.9,156125,0,20,6,49636,34288,40091,1,30,1,2,1,0.3,NAO
1,3548708,35,2,1,125,512551.4,256531.98,384798,0,20,6,49636,34288,40091,1,30,2,2,2,0.5,NAO
1,3549904,35,1,1,83.43,149346.36,89697.43,125576,0,20,6,49636,34288,40091,1,30,1,2,1,0.4,NAO
1,3550308,35,1,1,611.91,4212225.38,2108218.79,3162328,0,20,6,49636,34288,40091,1,30,1,2,5,0.5,NAO
1,3550308,35,2,1,200,849776.32,510375.65,714526,0,20,6,49636,34288,40091,1,30,2,2,0,0.4,NAO
1,3557105,35,8,1,233.75,110880.73,68549.18,102138,13,7,6,49636,34288,40091,1,30,2,2,0,0.49,SIM
1,3506359,35,2,1,570.48,2067000,1870000,2805000,71,7,6,49636,34288,40091,1,30,1,2,0,0.5,SIM
1,3550308,35,2,1,206.23,845534.71,423190.12,634785,0,20,6,49636,34288,40091,1,30,1,2,0,0.5,NAO
1,3547304,35,8,1,486.75,550811.87,330817.61,463145,1,20,6,49636,34288,40091,1,30,1,2,0,0.4,SIM
1,3550308,35,1,1,153774,440306.11,330813.66,413517,0,1,6,49636,34288,40091,1,30,1,2,2,0.25,NAO
2,3550308,35,7,2,89086,290000,203000,290000,0,0,6,49636,34288,40091,1,30,1,2,1,0.3,NAO
1,3550308,35,1,2,351794,694512.54,417124.23,583974,0,20,6,49636,34288,40091,1,30,1,1,4,0.4,NAO
1,3550308,35,1,1,130.9,400629.53,200515.08,300773,9,20,6,49636,34288,40091,1,30,1,2,1,0.5,SIM
1,3550308,35,1,1,98.23,255212.83,178827.63,232476,0,20,6,49636,34288,40091,1,30,1,2,1,0.3,NAO
1,3550308,35,1,1,165.73,384516.08,230940.35,323316,1,20,6,49636,34288,40091,1,30,1,1,2,0.4,SIM
1,3552205,35,2,1,153.9,444056.08,266700.08,373380,0,20,6,49636,34288,40091,1,30,2,2,0,0.4,NAO
1,3554102,35,8,1,547.8,100014.12,62008.47,87432,3,20,6,49636,34288,40091,1,30,2,1,0,0.41,SIM
1,3550308,35,2,1,131.46,295364.81,186682.4,281890,36,20,6,49636,34288,40091,1,30,2,2,2,0.51,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3550308,35,2,1,527.82,2353109.04,1176554.52,1764832,0,20,6,49636,34288,40091,1,30,1,2,0,0.5,NAO
1,3550308,35,1,1,59.14,702626.4,351313.2,526970,1,21,6,49636,34288,40091,1,30,1,1,0,0.5,SIM
1,3550308,35,8,1,460.82,184414.75,140648.85,196908,12,20,6,49636,34288,40091,1,30,2,1,0,0.4,SIM
1,3550308,35,1,1,295.19,558452.58,279226.29,418839,0,21,6,49636,34288,40091,1,30,1,2,3,0.5,NAO
1,3532009,35,2,1,1078.37,619374.68,371624.81,520275,0,21,6,49636,34288,40091,1,30,2,2,0,0.4,NAO
1,3505708,35,2,1,404.17,1613199.29,886887.94,1294856,0,7,6,49636,34288,40091,1,30,1,2,0,0.46,NAO
1,3556503,35,1,1,108842,330000,274797.82,321513,0,7,6,49636,34288,40091,1,30,1,1,2,0.17,NAO
1,4213807,35,1,2,107.79,293380.64,146690.32,220035,0,20,6,49636,34288,40091,1,30,1,1,1,0.5,NAO
1,3552403,35,2,1,275,88027.42,54816.45,77291,1,20,6,49636,34288,40091,1,30,2,2,0,0.41,SIM
1,3552205,35,2,1,497.03,911827.22,729461.78,875354,0,20,6,49636,34288,40091,1,30,2,2,0,0.2,NAO
1,3534401,35,1,1,936457,297389.66,200000,266000,0,20,6,49636,34288,40091,1,30,1,2,1,0.33,NAO
1,3513504,35,2,1,305,572847.42,286423.71,429636,1,20,6,49636,34288,40091,1,30,2,2,0,0.5,SIM
2,3504107,35,2,1,238.8,1654512.67,827256.34,1240885,0,2,6,49636,34288,40091,1,30,2,1,0,0.5,NAO
1,3550308,35,1,1,132499,839288.83,480633.26,687306,42,2,6,49636,34288,40091,1,30,1,2,1,0.43,SIM
1,3550308,35,1,2,195.84,850000,518500,850000,0,0,6,49636,34288,40091,1,30,1,2,1,0.39,NAO
1,3548807,35,1,1,104016,489631.32,332384.43,442071,1,7,6,49636,34288,40091,1,30,1,2,0,0.33,SIM
1,3548708,35,2,1,160,476398.04,295861.75,408289,0,7,6,49636,34288,40091,1,30,2,2,0,0.38,NAO
1,3550308,35,2,2,215,1063000,701580,1063000,0,0,6,49636,34288,40091,1,30,2,1,3,0.34,NAO
1,3510500,35,8,1,308.5,38479.67,89000,133500,65,20,6,49636,34288,40091,1,30,2,2,0,0.5,SIM
1,3547304,35,2,1,870.65,3133913.42,1566956.71,2350435,0,21,6,49636,34288,40091,1,30,1,2,0,0.5,NAO
1,3550308,35,1,2,96979,490000,406700,490000,0,0,6,49636,34288,40091,1,30,1,2,1,0.17,NAO
1,3509700,35,2,2,2972,799000,375530,799000,0,0,6,49636,34288,40091,1,30,1,2,0,0.53,NAO
2,3530607,35,8,1,8957.92,5543603.4,2771801.7,4157703,0,20,6,49636,34288,40091,1,30,2,2,0,0.5,NAO
1,5201405,52,2,1,219.45,285112.51,215809.13,269761,0,7,6,49636,34288,40091,1,30,1,2,0,0.25,NAO
1,3534401,35,1,1,129.63,264476.31,158701.65,222182,0,32,6,49636,34288,40091,1,30,1,2,1,0.4,NAO
1,3526902,35,8,2,438.86,325398.14,260318.51,314985,0,21,6,49636,34288,40091,1,30,1,2,0,0.21,NAO
1,3504107,35,2,1,1202,1436740.13,718370.07,1077555,1,21,6,49636,34288,40091,1,30,1,2,0,0.5,SIM
1,3550308,35,2,1,280,843598.32,506158.99,713684,0,20,6,49636,34288,40091,1,30,2,2,2,0.41,NAO
1,3523909,35,2,1,2917,403040.95,282128.66,369589,0,22,6.5,64113,32222,39677,1,30,1,2,0,0.31,NAO
1,3552205,35,2,1,150,168979.12,140793.41,164728,0,23,6.5,64113,32222,39677,1,30,2,2,0,0.17,NAO
1,4213807,35,1,1,56.25,212090.48,127254.29,148888,0,21,6.5,64113,32222,39677,1,30,1,1,1,0.17,NAO
2,3550308,35,7,2,170,799000,383520,799000,0,0,6.5,64113,32222,39677,1,30,1,1,0,0.52,NAO
1,3550308,35,1,1,529581,4297832.33,2578699.4,3610179,0,20,6.5,64113,32222,39677,1,30,1,2,0,0.4,NAO
1,3550308,35,1,2,843757,129696.6,79005.99,110608,1,91,6.5,64113,32222,39677,1,30,1,1,0,0.4,SIM
2,3550308,35,7,1,50,77608.76,47276.16,66187,0,91,6.5,64113,32222,39677,1,30,1,2,0,0.4,NAO
2,3513801,35,3,1,1059.96,4533973.8,2266986.9,3400480,0,20,6.5,64113,32222,39677,1,30,2,2,0,0.5,NAO
1,3550308,35,1,2,1836047,990000,544500,990000,0,0,6.5,64113,32222,39677,1,30,1,2,1,0.45,NAO
1,3550308,35,1,1,324.11,1067993.44,533996.72,800995,0,20,6.5,64113,32222,39677,1,30,1,2,1,0.5,NAO
1,3501608,35,1,2,776374,185000,136900,185000,0,0,6.5,64113,32222,39677,1,30,1,1,1,0.26,NAO
2,3502804,35,8,1,250,18033.2,9016.6,13525,0,20,6.5,64113,32222,39677,1,30,2,1,0,0.5,NAO
1,4213807,35,1,1,13000,95610.8,57366.48,80313,0,20,6.5,64113,32222,39677,1,30,1,2,0,0.4,NAO
1,3554102,35,1,1,172382,381930.64,277669.86,355417,0,7,6.5,64113,32222,39677,1,30,1,2,2,0.28,NAO
1,3520509,35,1,1,73434,283845.26,220130.63,270761,0,7,6.5,64113,32222,39677,1,30,1,2,1,0.23,NAO
1,3510500,35,2,1,214,784555.62,392866.23,589299,0,21,6.5,64113,32222,39677,1,30,2,2,0,0.5,NAO
1,3550308,35,2,1,150,498564.13,386711.1,475655,0,12,6.5,64113,32222,39677,1,30,2,2,0,0.23,NAO
1,3550308,35,1,1,244486,1265187.91,989359.92,1207019,0,4,6.5,65279,33664,37719,1.1,30,1,2,3,0.22,NAO
1,3550308,35,1,1,118.43,494458.66,346640.24,450632,0,20,6.5,65279,33664,37719,1.1,30,1,2,1,0.3,NAO
1,3545803,35,2,1,135,47118.8,23594.74,35392,1,20,6.5,65279,33664,37719,1.1,30,1,2,0,0.5,SIM
1,3550308,35,1,1,91.06,301677.75,196384.67,265119,0,20,6.5,65279,33664,37719,1.1,30,1,2,1,0.35,NAO
1,3507605,35,8,2,3186.75,194576.23,116920.86,163689,0,20,6.5,65279,33664,37719,1.1,30,1,2,0,0.4,NAO
1,3550308,35,1,1,159941,822434.02,505275.53,702333,0,2,6.5,65279,33664,37719,1.1,30,1,2,2,0.39,NAO
1,3552205,35,2,1,450,675459.46,325000,451750,0,2,6.5,65279,33664,37719,1.1,30,2,2,3,0.39,NAO
1,3550308,35,1,1,164.75,470868.87,282521.32,398355,0,12,6.5,65279,33664,37719,1.1,30,1,1,0,0.41,NAO
1,3502804,35,8,1,525,25926.46,12982.67,19474,0,20,6.5,65279,33664,37719,1.1,30,1,2,0,0.5,NAO
2,3550308,35,7,1,92331,619926.97,488030.51,595397,0,1,6.5,65279,33664,37719,1.1,30,1,1,0,0.22,NAO
1,3550308,35,1,1,103.28,530925.49,265860.94,398791,0,20,6.5,65279,33664,37719,1.1,30,1,2,1,0.5,NAO
1,3548708,35,2,1,125,474601.77,258705.6,377710,0,7,6.5,65279,33664,37719,1.1,30,2,2,0,0.46,NAO
1,3518701,35,2,1,2320.5,2940000,1470000,2940000,0,0,6.5,65279,33664,37719,1.1,30,1,2,0,0.5,NAO
